date,district_id,name,state,zone,observed,raw,served,p_moderate
2025-06-23,481,Jagatsinghpur,Odisha,east,1.04,8.2,20.349806821413644,0.23431055
2025-06-23,484,Kalahandi,Odisha,east,0.0,13.6,8.301443164492872,0.28107268
2025-06-23,485,Kandhamal,Odisha,east,5.64,5.9,7.009303922766086,0.14513977
2025-06-23,486,Kendrapara,Odisha,east,6.04,4.7,19.65995502111744,0.22902112
2025-06-23,488,Khurda,Odisha,east,9.67,5.6,10.09987715787665,0.1118928
2025-06-23,489,Koraput,Odisha,east,2.84,28.1,9.69583646298433,0.060258836
2025-06-23,492,Nabarangpur,Odisha,east,19.99,11.8,15.567483293680581,0.30472684
2025-06-23,493,Nayagarh,Odisha,east,1.83,7.7,5.821752719332763,0.09302496
2025-06-23,494,Nuapada,Odisha,east,0.58,9.3,7.398057142023009,0.11099548
2025-06-23,495,Puri,Odisha,east,7.3,5.9,7.408585256060539,0.084804595
2025-06-23,496,Rayagada,Odisha,east,29.74,33.6,8.681354172300367,0.062426742
2025-06-23,498,Subarnapur,Odisha,east,1.44,23.7,18.434915527049597,0.4249103
2025-06-23,500,Amritsar,Punjab,north,93.67,2.6,10.939493088734318,0.4321703
2025-06-23,507,Gurdaspur,Punjab,north,8.0,0.5,0.0,0.08800819
2025-06-23,508,Hoshiarpur,Punjab,north,101.16,0.5,2.0390872695734448,0.23634271
2025-06-23,520,Pathankot,Punjab,north,17.84,0.4,0.0,0.07974455
2025-06-23,523,Ajmer,Rajasthan,west,0.0,3.9,4.227412282004201,0.13937521
2025-06-23,538,Jaipur,Rajasthan,west,3.04,3.5,5.209109685060059,0.12706251
2025-06-23,539,Jaisalmer,Rajasthan,west,0.42,0.0,0.0,0.06746808
2025-06-23,543,Jodhpur,Rajasthan,west,0.61,3.4,5.13661980678287,0.10834008
2025-06-23,544,Karauli,Rajasthan,west,0.15,13.4,4.096664121923102,0.1660477
2025-06-23,550,Sawai Madhopur,Rajasthan,west,0.23,13.8,3.4281221618877833,0.14899082
2025-06-23,553,Tonk,Rajasthan,west,0.0,32.8,5.426130835302933,0.12087259
2025-06-23,586,Tenkasi,Tamil Nadu,south,0.0,0.3,0.0,0.07181108
2025-06-23,589,Thoothukudi,Tamil Nadu,south,0.0,0.0,0.0,0.03835993
2025-06-23,591,Tirunelveli,Tamil Nadu,south,0.0,0.0,0.0,0.025998417
2025-06-23,603,Adilabad,Telangana,south,29.2,13.6,11.796976390901154,0.08738762
2025-06-23,604,Mancherial,Telangana,south,0.49,5.1,6.847646764107717,0.115967914
2025-06-23,609,Nalgonda,Telangana,south,33.87,1.2,0.0,0.06965121
2025-06-23,610,Mahbubnagar,Telangana,south,4.64,1.0,0.0,0.0435222
2025-06-23,614,Suryapet,Telangana,south,38.51,0.6,0.0,0.05756696
2025-06-23,615,Jagtial,Telangana,south,2.79,5.7,9.389258673337611,0.031273592
2025-06-23,617,Nirmal,Telangana,south,2.62,11.2,6.0040871443247426,0.023801442
2025-06-23,623,Narayanpet,Telangana,south,0.69,2.1,12.990434233020766,0.043041207
2025-06-23,626,Vikarabad,Telangana,south,25.03,2.3,10.992074263264339,0.07787808
2025-06-23,627,Wanaparthy,Telangana,south,24.63,2.4,11.249313069051848,0.06944985
2025-06-23,633,Asifabad,Telangana,south,3.65,0.6,0.0,0.086487755
2025-06-23,634,Kumuram Bheem Asifabad,Telangana,south,3.65,0.6,0.0,0.086487755
2025-06-23,635,Mancherial,Telangana,south,0.49,5.1,6.847646764107717,0.115967914
2025-06-23,637,Jagtial,Telangana,south,2.79,5.7,9.389258673337611,0.031273592
2025-06-23,638,Nirmal,Telangana,south,2.62,11.2,6.0040871443247426,0.023801442
2025-06-23,639,Mancherial,Telangana,south,0.49,5.1,6.847646764107717,0.115967914
2025-06-23,647,Dhalai,Tripura,northeast,1.92,7.5,10.782666025408329,0.3091526
2025-06-23,648,Gomati,Tripura,northeast,0.51,15.2,16.47124846158989,0.27415007
2025-06-23,649,Khowai,Tripura,northeast,0.56,9.1,16.685815169372603,0.30217785
2025-06-23,650,North Tripura,Tripura,northeast,14.14,14.9,19.796328036486365,0.3026323
2025-06-23,651,Sepahijala,Tripura,northeast,0.0,7.0,14.944011516928272,0.2668538
2025-06-23,652,South Tripura,Tripura,northeast,4.92,13.6,16.077624631095244,0.26194513
2025-06-23,653,Unakoti,Tripura,northeast,14.14,11.0,14.093678077892053,0.2786478
2025-06-23,654,West Tripura,Tripura,northeast,0.56,5.8,12.512513496239789,0.2799254
2025-06-23,659,Amethi,Uttar Pradesh,north,7.32,6.7,15.083387594240351,0.25545007
2025-06-23,666,Ballia,Uttar Pradesh,north,2.09,5.8,17.771342698203764,0.2351573
2025-06-23,668,Banda,Uttar Pradesh,north,0.0,1.1,6.577565597676886,0.2086685
2025-06-23,672,Bhadohi,Uttar Pradesh,north,1.76,7.6,18.98372888578142,0.21053521
2025-06-23,675,Chandauli,Uttar Pradesh,north,0.0,7.1,15.799452589926611,0.37527114
2025-06-23,676,Chitrakoot,Uttar Pradesh,north,0.0,0.1,5.718123397415337,0.24310821
2025-06-23,681,Fatehpur,Uttar Pradesh,north,7.48,1.6,6.134141468702342,0.25898218
2025-06-23,685,Ghazipur,Uttar Pradesh,north,6.33,5.5,20.77821639023404,0.2118327
2025-06-23,688,Hamirpur,Uttar Pradesh,north,0.36,2.6,11.302748765425347,0.25153282
2025-06-23,692,Jalaun,Uttar Pradesh,north,11.25,4.8,9.672666619911915,0.4063679
2025-06-23,693,Jaunpur,Uttar Pradesh,north,11.33,10.1,22.18150218353633,0.23071232
2025-06-23,694,Jhansi,Uttar Pradesh,north,0.0,14.7,5.416024555923156,0.15063708
2025-06-23,699,Kaushambi,Uttar Pradesh,north,0.0,1.7,5.246247489077199,0.1534449
2025-06-23,704,Mahoba,Uttar Pradesh,north,0.24,5.3,3.484078002449371,0.1896783
2025-06-23,709,Mirzapur,Uttar Pradesh,north,0.0,11.1,9.104358845535419,0.24740115
2025-06-23,713,Pratapgarh,Uttar Pradesh,north,7.84,7.6,11.147666057290136,0.22142193
2025-06-23,714,Prayagraj,Uttar Pradesh,north,0.0,16.4,20.048407174331743,0.19015907
2025-06-23,725,Sonbhadra,Uttar Pradesh,north,0.0,10.4,8.335585823429424,0.4078085
2025-06-23,728,Varanasi,Uttar Pradesh,north,15.62,10.0,13.14588269314564,0.21815503
2025-06-23,731,Banda,Uttar Pradesh,north,0.0,1.1,6.577565597676886,0.2086685
2025-06-23,732,Orai,Uttar Pradesh,north,0.0,8.8,11.939348810696586,0.32262418
2025-06-23,737,Varanasi,Uttar Pradesh,north,15.62,10.0,13.14588269314564,0.21815503
2025-06-23,740,Prayagraj,Uttar Pradesh,north,0.0,16.4,20.048407174331743,0.19015907
2025-06-24,1,Anantapur,Andhra Pradesh,south,0.0,0.5,0.0,0.042432353
2025-06-24,4,Guntur,Andhra Pradesh,south,52.28,9.2,10.85438532936416,0.14939533
2025-06-24,5,YSR Kadapa,Andhra Pradesh,south,20.08,0.1,0.0,0.02166515
2025-06-24,6,Krishna,Andhra Pradesh,south,41.87,0.6,0.0,0.10505106
2025-06-24,7,Kurnool,Andhra Pradesh,south,0.73,1.1,0.0,0.046963632
2025-06-24,8,Nellore,Andhra Pradesh,south,3.57,0.0,0.0,0.042462345
2025-06-24,9,Prakasam,Andhra Pradesh,south,5.85,0.7,0.0,0.036341447
2025-06-24,10,Srikakulam,Andhra Pradesh,south,3.55,34.3,18.99276894127295,0.18318096
2025-06-24,12,Vizianagaram,Andhra Pradesh,south,0.0,52.0,10.582506324370847,0.19011825
2025-06-24,13,West Godavari,Andhra Pradesh,south,20.12,7.0,15.302185683815658,0.25152886
2025-06-24,14,Tirupati,Andhra Pradesh,south,0.79,0.0,2.630144527772791,0.12918055
2025-06-24,15,Annamayya,Andhra Pradesh,south,0.11,0.5,0.0,0.024091307
2025-06-24,16,Dr. B.R. Ambedkar Konaseema,Andhra Pradesh,south,18.05,7.6,15.040356719751133,0.13190259
2025-06-24,18,NTR,Andhra Pradesh,south,5.16,5.7,4.823568575505867,0.09212599
2025-06-24,19,Bapatla,Andhra Pradesh,south,11.73,3.9,5.036212141657104,0.086760856
2025-06-24,20,Palnadu,Andhra Pradesh,south,52.13,4.6,5.016477091834617,0.07400469
2025-06-24,21,Eluru,Andhra Pradesh,south,20.67,6.0,14.765248996324997,0.08967941
2025-06-24,22,Nandyal,Andhra Pradesh,south,16.27,0.5,0.0,0.022015566
2025-06-24,23,Parvathipuram Manyam,Andhra Pradesh,south,1.21,23.3,7.582700792353949,0.06115938
2025-06-24,24,Sri Sathya Sai,Andhra Pradesh,south,0.0,0.6,0.0,0.040951394
2025-06-24,26,Machilipatnam,Andhra Pradesh,south,41.87,1.2,0.0,0.11126753
2025-06-24,27,Anjaw,Arunachal Pradesh,northeast,1.34,48.3,40.48564771245187,0.09167494
2025-06-24,30,East Siang,Arunachal Pradesh,northeast,25.06,30.3,11.462067969121408,0.16101691
2025-06-24,31,Upper Siang,Arunachal Pradesh,northeast,3.54,98.5,37.52624295415743,0.12902457
2025-06-24,36,Lower Dibang Valley,Arunachal Pradesh,northeast,0.97,52.2,31.23469169042761,0.07806127
2025-06-24,41,Shi Yomi,Arunachal Pradesh,northeast,0.31,73.8,41.795626432274595,0.0905875
2025-06-24,42,Siang,Arunachal Pradesh,northeast,7.43,46.7,12.83255133158395,0.17330828
2025-06-24,45,Upper Subansiri,Arunachal Pradesh,northeast,1.33,67.2,45.18206939439488,0.12145637
2025-06-24,50,Lepa Rada,Arunachal Pradesh,northeast,61.9,89.9,42.853784283416275,0.18263327
2025-06-24,52,Dibang Valley,Arunachal Pradesh,northeast,0.97,52.2,31.23469169042761,0.07806127
2025-06-24,89,Arwal,Bihar,east,3.44,5.5,19.636833005759442,0.33262298
2025-06-24,90,Aurangabad,Bihar,east,0.0,12.3,19.58715923118544,0.4537521
2025-06-24,91,Banka,Bihar,east,12.54,7.4,21.089044192690263,0.3485288
2025-06-24,92,Begusarai,Bihar,east,6.72,7.2,17.467668816009798,0.15041621
2025-06-24,93,Bhagalpur,Bihar,east,11.35,10.3,17.894569301486097,0.30827272
2025-06-24,94,Bhojpur,Bihar,east,8.34,6.0,18.195832260941376,0.18096542
2025-06-24,95,Buxar,Bihar,east,2.28,2.0,12.137520752964987,0.1999755
2025-06-24,98,Gaya,Bihar,east,0.0,3.9,11.133411707708298,0.46931937
2025-06-24,100,Jamui,Bihar,east,6.26,7.5,20.970056510096125,0.30639258
2025-06-24,101,Kaimur,Bihar,east,0.0,7.2,22.07440110625245,0.36206478
2025-06-24,103,Khagaria,Bihar,east,7.28,1.8,5.110158637079827,0.16778591
2025-06-24,105,Lakhisarai,Bihar,east,9.01,11.2,27.730020688439595,0.24374211
2025-06-24,108,Munger,Bihar,east,7.28,4.4,12.50787347654812,0.18205646
2025-06-24,110,Nalanda,Bihar,east,8.21,18.2,23.52394682793791,0.24886824
2025-06-24,111,Nawada,Bihar,east,1.44,13.6,24.959422542921857,0.2612526
2025-06-24,114,Rohtas,Bihar,east,0.46,9.8,20.012917769949567,0.34582403
2025-06-24,118,Sheikhpura,Bihar,east,8.55,26.9,26.32839192655494,0.26153123
2025-06-24,125,Nawada,Bihar,east,1.44,13.6,24.959422542921857,0.2612526
2025-06-24,126,Balod,Chhattisgarh,central,31.53,24.2,19.163638112688034,0.45003548
2025-06-24,129,Bastar,Chhattisgarh,central,0.0,31.0,4.265136202912383,0.2186973
2025-06-24,130,Bemetara,Chhattisgarh,central,10.43,11.2,15.342722017203604,0.3175927
2025-06-24,131,Bijapur,Chhattisgarh,central,0.0,24.5,23.971653053620088,0.17339799
2025-06-24,133,Dantewada,Chhattisgarh,central,0.86,14.6,4.806055646662024,0.18321931
2025-06-24,134,Dhamtari,Chhattisgarh,central,8.44,12.0,12.945688081161752,0.32866448
2025-06-24,135,Durg,Chhattisgarh,central,0.0,18.4,20.46990911707909,0.3904467
2025-06-24,136,Gariaband,Chhattisgarh,central,0.0,16.4,10.956745529602545,0.29524937
2025-06-24,140,Kanker,Chhattisgarh,central,7.34,19.6,24.58786302965157,0.40180805
2025-06-24,141,Kondagaon,Chhattisgarh,central,0.15,15.7,6.616663160746127,0.19619627
2025-06-24,143,Mahasamund,Chhattisgarh,central,2.0,10.7,8.946786633588081,0.35008872
2025-06-24,145,Narayanpur,Chhattisgarh,central,0.0,7.5,17.912327466972023,0.2646194
2025-06-24,147,Raipur,Chhattisgarh,central,0.0,26.6,27.401889581762642,0.3636241
2025-06-24,148,Rajnandgaon,Chhattisgarh,central,31.53,18.1,16.039572926757486,0.43462107
2025-06-24,151,Jagdalpur,Chhattisgarh,central,3.98,17.7,13.200122731658922,0.22141023
2025-06-24,154,Charama,Chhattisgarh,central,3.8,29.7,22.032589881274898,0.40733898
2025-06-24,170,North Goa,Goa,west_coast,5.28,31.3,2.637068222318026,0.02465129
2025-06-24,171,South Goa,Goa,west_coast,2.57,21.0,1.093819828946328,0.04174603
2025-06-24,173,Amreli,Gujarat,west,6.19,16.4,8.10213317185216,0.36110786
2025-06-24,177,Bharuch,Gujarat,west,4.98,10.0,22.789393135811025,0.28545418
2025-06-24,178,Bhavnagar,Gujarat,west,15.89,16.5,44.663963059372655,0.32725245
2025-06-24,180,Dang,Gujarat,west,3.53,47.3,15.546493714565374,0.54395485
2025-06-24,182,Gir Somnath,Gujarat,west,29.56,4.2,7.049290265512962,0.38186857
2025-06-24,183,Jamnagar,Gujarat,west,9.45,0.2,4.088074886852041,0.25115436
2025-06-24,184,Junagadh,Gujarat,west,3.71,7.1,4.160352445533359,0.3478257
2025-06-24,188,Narmada,Gujarat,west,5.89,7.9,18.095862745201003,0.41935563
2025-06-24,189,Navsari,Gujarat,west,6.12,49.9,7.026783415133749,0.4709425
2025-06-24,192,Porbandar,Gujarat,west,0.39,3.7,5.375702213273918,0.30336818
2025-06-24,193,Rajkot,Gujarat,west,24.77,17.0,20.34453751672193,0.2112952
2025-06-24,195,Surat,Gujarat,west,2.04,33.1,17.516660951469085,0.42961183
2025-06-24,196,Surendranagar,Gujarat,west,1.0,4.7,10.180034417415559,0.31397095
2025-06-24,197,Tapi,Gujarat,west,4.82,47.6,8.265324723062717,0.5583069
2025-06-24,198,Vadodara,Gujarat,west,24.79,16.2,23.121911696669873,0.21158564
2025-06-24,199,Valsad,Gujarat,west,39.09,57.6,16.541475709731,0.36537752
2025-06-24,200,Devbhoomi Dwarka,Gujarat,west,0.0,0.4,4.254910750354574,0.27268383
2025-06-24,201,Morbi,Gujarat,west,0.27,1.4,3.7160170553007594,0.26453355
2025-06-24,202,Chhota Udaipur,Gujarat,west,18.19,4.3,11.109850543488834,0.28321752
2025-06-24,203,Botad,Gujarat,west,34.52,7.7,6.525281721804374,0.28380755
2025-06-24,204,Gir Forest,Gujarat,west,8.37,6.6,17.40634660401817,0.46752417
2025-06-24,205,Narmada,Gujarat,west,5.89,7.9,18.095862745201003,0.41935563
2025-06-24,228,Bilaspur,Himachal Pradesh,north,1.94,1.6,2.7937721216659677,0.19469592
2025-06-24,230,Hamirpur,Himachal Pradesh,north,0.0,1.8,0.0,0.061127365
2025-06-24,232,Kinnaur,Himachal Pradesh,north,0.0,0.0,0.0,0.008406636
2025-06-24,233,Kullu,Himachal Pradesh,north,0.0,0.3,0.0,0.04241954
2025-06-24,235,Mandi,Himachal Pradesh,north,0.0,2.7,0.3425818966914514,0.045157347
2025-06-24,236,Shimla,Himachal Pradesh,north,23.01,5.6,23.940991127280014,0.21364409
2025-06-24,239,Una,Himachal Pradesh,north,29.92,5.2,10.521621141183704,0.40650418
2025-06-24,262,Bokaro,Jharkhand,east,95.46,23.4,13.310639277225627,0.3734202
2025-06-24,263,Chatra,Jharkhand,east,0.91,6.3,27.174634406729666,0.39639288
2025-06-24,264,Deoghar,Jharkhand,east,0.0,3.6,11.751029565297134,0.45264825
2025-06-24,265,Dhanbad,Jharkhand,east,0.26,22.7,23.580474337987194,0.35483602
2025-06-24,266,Dumka,Jharkhand,east,0.0,3.7,16.392977958641314,0.4110092
2025-06-24,268,Garhwa,Jharkhand,east,52.99,9.0,17.964162349782793,0.37262538
2025-06-24,269,Giridih,Jharkhand,east,0.0,16.5,15.46978591657954,0.43847764
2025-06-24,270,Godda,Jharkhand,east,8.86,1.7,12.458040101096168,0.3895898
2025-06-24,272,Hazaribagh,Jharkhand,east,53.2,10.2,29.742478029059665,0.47173682
2025-06-24,273,Jamtara,Jharkhand,east,0.56,15.9,17.410176451713166,0.35762417
2025-06-24,275,Koderma,Jharkhand,east,0.11,6.9,28.712851347497722,0.47243652
2025-06-24,278,Pakur,Jharkhand,east,25.0,16.3,26.93276445655962,0.38473418
2025-06-24,282,Sahibganj,Jharkhand,east,2.23,6.5,17.78544304384517,0.28750223
2025-06-24,286,Bagalkot,Karnataka,south,6.47,6.6,3.9754076643924963,0.05088515
2025-06-24,287,Ballari,Karnataka,south,0.0,1.5,0.0,0.099874996
2025-06-24,288,Belagavi,Karnataka,south,0.0,17.0,4.135936780440898,0.10314363
2025-06-24,295,Chitradurga,Karnataka,south,0.0,3.0,7.072580504356015,0.11810807
2025-06-24,297,Davangere,Karnataka,south,0.15,2.8,4.26867721474297,0.081845105
2025-06-24,298,Dharwad,Karnataka,south,0.0,14.1,5.759761248827168,0.16551387
2025-06-24,299,Gadag,Karnataka,south,0.64,1.8,0.0,0.0954052
2025-06-24,301,Haveri,Karnataka,south,1.55,4.1,4.350627261654871,0.11423644
2025-06-24,302,Kalaburagi,Karnataka,south,18.09,5.8,8.82621041254452,0.03163781
2025-06-24,305,Koppal,Karnataka,south,0.0,0.6,1.8886027898101898,0.09833216
2025-06-24,308,Raichur,Karnataka,south,3.62,0.8,0.0,0.054621194
2025-06-24,312,Uttara Kannada,Karnataka,south,15.21,34.2,2.834060046891471,0.028547408
2025-06-24,314,Yadgir,Karnataka,south,16.45,2.2,5.6390846359697395,0.038288023
2025-06-24,315,Vijayanagara,Karnataka,south,0.0,1.5,0.0,0.099874996
2025-06-24,322,Kollam,Kerala,west_coast,0.0,8.3,5.2994478645782515,0.011596211
2025-06-24,327,Pathanamthitta,Kerala,west_coast,0.0,13.2,2.9575330898345875,0.0067903646
2025-06-24,328,Thiruvananthapuram,Kerala,west_coast,0.0,11.7,6.988667440966231,0.0073813936
2025-06-24,336,Barwani,Madhya Pradesh,central,19.03,13.7,15.38746025584902,0.32812476
2025-06-24,339,Burhanpur,Madhya Pradesh,central,1.59,16.1,9.562587805542691,0.45558316
2025-06-24,340,Chhatarpur,Madhya Pradesh,central,51.28,3.6,20.27014892625622,0.28399047
2025-06-24,343,Datia,Madhya Pradesh,central,0.0,3.8,2.9757904966837794,0.1188621
2025-06-24,348,Gwalior,Madhya Pradesh,central,2.71,6.5,3.932097819814115,0.1114969
2025-06-24,355,Khandwa,Madhya Pradesh,central,9.98,15.3,19.251435051893623,0.44863743
2025-06-24,356,Khargone,Madhya Pradesh,central,0.84,27.5,16.597368792815143,0.47021976
2025-06-24,359,Morena,Madhya Pradesh,central,2.52,7.8,10.126341488753477,0.12845987
2025-06-24,362,Panna,Madhya Pradesh,central,47.2,6.0,51.264205479777644,0.467847
2025-06-24,366,Rewa,Madhya Pradesh,central,22.71,1.1,7.176062528903795,0.34963235
2025-06-24,368,Satna,Madhya Pradesh,central,171.41,5.4,17.4077488118718,0.32548735
2025-06-24,373,Shivpuri,Madhya Pradesh,central,0.0,24.0,2.485196212264155,0.09398234
2025-06-24,379,Niwari,Madhya Pradesh,central,108.13,9.8,28.914220588325634,0.28851324
2025-06-24,383,Ahmednagar,Maharashtra,west_coast,0.0,4.0,8.77029839968397,0.052650716
2025-06-24,384,Akola,Maharashtra,west_coast,14.51,17.3,24.15199839991131,0.4410688
2025-06-24,385,Amravati,Maharashtra,west_coast,8.04,5.0,20.685647947154553,0.391225
2025-06-24,386,Chhatrapati Sambhajinagar,Maharashtra,west_coast,0.0,3.2,3.2776389164178514,0.04238603
2025-06-24,388,Bhandara,Maharashtra,west_coast,1.84,22.3,11.223585381570672,0.37480173
2025-06-24,389,Buldhana,Maharashtra,west_coast,8.21,4.3,38.89291443689461,0.55976486
2025-06-24,390,Chandrapur,Maharashtra,west_coast,0.2,5.6,6.1416324413791665,0.054977436
2025-06-24,391,Dhule,Maharashtra,west_coast,2.5,60.8,28.824150348090043,0.6230921
2025-06-24,392,Gadchiroli,Maharashtra,west_coast,0.62,31.4,4.888458436980494,0.09520516
2025-06-24,393,Gondia,Maharashtra,west_coast,19.81,31.7,6.9773805725492615,0.3384696
2025-06-24,394,Hingoli,Maharashtra,west_coast,0.0,6.9,4.13353488833078,0.04613699
2025-06-24,395,Jalgaon,Maharashtra,west_coast,35.18,5.4,26.200527880671974,0.559736
2025-06-24,396,Jalna,Maharashtra,west_coast,0.73,4.4,7.543643568415779,0.03385452
2025-06-24,397,Kolhapur,Maharashtra,west_coast,8.58,8.0,2.9677152951152324,0.07599506
2025-06-24,401,Nagpur,Maharashtra,west_coast,7.48,17.3,8.60320565296946,0.20898749
2025-06-24,402,Nanded,Maharashtra,west_coast,3.36,4.5,17.711003878739056,0.038381357
2025-06-24,403,Nandurbar,Maharashtra,west_coast,9.56,58.6,10.030803144945912,0.50176215
2025-06-24,404,Nashik,Maharashtra,west_coast,0.0,14.9,3.4923237084686343,0.07817656
2025-06-24,406,Palghar,Maharashtra,west_coast,0.0,44.0,3.2145158731069183,0.086102836
2025-06-24,407,Parbhani,Maharashtra,west_coast,0.0,4.2,5.9219674517247105,0.029582389
2025-06-24,410,Ratnagiri,Maharashtra,west_coast,22.58,43.6,0.41429518751738836,0.04780772
2025-06-24,411,Sangli,Maharashtra,west_coast,40.67,3.8,5.953770048511585,0.051120404
2025-06-24,412,Satara,Maharashtra,west_coast,8.26,7.7,4.208603836342701,0.07488093
2025-06-24,413,Sindhudurg,Maharashtra,west_coast,0.0,32.5,2.32978795655216,0.02455358
2025-06-24,414,Solapur,Maharashtra,west_coast,26.12,10.3,10.583582151669365,0.082092196
2025-06-24,416,Wardha,Maharashtra,west_coast,30.78,5.0,21.087214514251425,0.24483973
2025-06-24,417,Washim,Maharashtra,west_coast,1.07,8.1,2.4485380298849013,0.06950618
2025-06-24,418,Yavatmal,Maharashtra,west_coast,22.12,9.0,31.646040960542244,0.29890078
2025-06-24,428,Pherzawl,Manipur,northeast,22.87,10.2,36.80439930789255,0.537344
2025-06-24,447,Aizawl,Mizoram,northeast,33.72,12.8,17.534484271653536,0.42734426
2025-06-24,448,Champhai,Mizoram,northeast,0.29,14.1,18.188029040196678,0.62257713
2025-06-24,449,Hnahthial,Mizoram,northeast,3.46,20.9,9.48151867723849,0.36442593
2025-06-24,450,Khawzawl,Mizoram,northeast,1.46,14.8,11.31282797348279,0.29951587
2025-06-24,451,Kolasib,Mizoram,northeast,14.29,32.4,32.32313018340613,0.4189496
2025-06-24,453,Lunglei,Mizoram,northeast,2.17,14.6,31.625962214035628,0.42933437
2025-06-24,454,Mamit,Mizoram,northeast,55.93,16.7,32.90383685751244,0.41134897
2025-06-24,456,Saitual,Mizoram,northeast,2.1,27.2,33.864432137752864,0.5038581
2025-06-24,457,Serchhip,Mizoram,northeast,2.1,13.0,13.602114237633037,0.32244995
2025-06-24,470,Angul,Odisha,east,1.79,18.3,9.196071379350379,0.25812536
2025-06-24,471,Balangir,Odisha,east,30.78,13.0,21.890541377617662,0.27351385
2025-06-24,475,Boudh,Odisha,east,6.38,4.0,26.63078795265069,0.30104247
2025-06-24,476,Cuttack,Odisha,east,0.81,17.0,5.9749990136356645,0.1427439
2025-06-24,478,Dhenkanal,Odisha,east,11.68,5.2,7.212759646014212,0.17723948
2025-06-24,479,Gajapati,Odisha,east,16.8,5.5,11.130843149774885,0.15741132
2025-06-24,480,Ganjam,Odisha,east,19.24,17.5,9.324723303896956,0.115378805
2025-06-24,481,Jagatsinghpur,Odisha,east,0.43,14.8,7.225802264087584,0.2289403
2025-06-24,484,Kalahandi,Odisha,east,23.05,25.2,6.850332761419625,0.21095903
2025-06-24,485,Kandhamal,Odisha,east,4.07,9.8,11.006071546009293,0.13872232
2025-06-24,486,Kendrapara,Odisha,east,0.78,12.9,7.417859365203211,0.15824264
2025-06-24,488,Khurda,Odisha,east,4.11,6.7,9.962686917045017,0.16363142
2025-06-24,489,Koraput,Odisha,east,2.66,27.0,16.965104349161667,0.07314363
2025-06-24,492,Nabarangpur,Odisha,east,2.57,3.9,8.253208744234842,0.22003353
2025-06-24,493,Nayagarh,Odisha,east,8.66,13.6,4.704512426718139,0.097016245
2025-06-24,494,Nuapada,Odisha,east,11.44,6.9,5.164690194661949,0.13315964
2025-06-24,495,Puri,Odisha,east,15.53,17.3,10.644122527283525,0.16792002
2025-06-24,496,Rayagada,Odisha,east,1.33,8.2,8.65955477461843,0.11326102
2025-06-24,498,Subarnapur,Odisha,east,0.0,9.6,15.417214994696959,0.43034568
2025-06-24,500,Amritsar,Punjab,north,51.27,0.7,10.411952247644082,0.3432371
2025-06-24,507,Gurdaspur,Punjab,north,0.0,0.3,0.0,0.0891658
2025-06-24,508,Hoshiarpur,Punjab,north,43.38,1.1,2.159806758423997,0.25636175
2025-06-24,520,Pathankot,Punjab,north,0.0,0.6,0.0,0.097366
2025-06-24,523,Ajmer,Rajasthan,west,0.0,4.8,5.298922434844403,0.09160748
2025-06-24,538,Jaipur,Rajasthan,west,0.19,3.0,5.881057020114493,0.15586942
2025-06-24,539,Jaisalmer,Rajasthan,west,1.45,0.0,0.0,0.07890442
2025-06-24,543,Jodhpur,Rajasthan,west,2.64,0.0,0.0,0.08483187
2025-06-24,544,Karauli,Rajasthan,west,8.42,4.5,16.9055759434489,0.11823228
2025-06-24,550,Sawai Madhopur,Rajasthan,west,0.0,0.4,0.0,0.086181976
2025-06-24,553,Tonk,Rajasthan,west,0.0,1.2,0.0,0.08168076
2025-06-24,586,Tenkasi,Tamil Nadu,south,0.0,8.4,4.8141786978770345,0.083097994
2025-06-24,589,Thoothukudi,Tamil Nadu,south,0.0,0.0,0.0,0.022685012
2025-06-24,591,Tirunelveli,Tamil Nadu,south,0.0,0.2,0.0,0.025442244
2025-06-24,603,Adilabad,Telangana,south,1.06,8.4,9.764706684040434,0.0726182
2025-06-24,604,Mancherial,Telangana,south,0.0,8.3,2.7624891317183216,0.09294786
2025-06-24,609,Nalgonda,Telangana,south,14.14,2.6,5.561142209795234,0.13713233
2025-06-24,610,Mahbubnagar,Telangana,south,9.93,8.9,7.452597348076125,0.05331426
2025-06-24,614,Suryapet,Telangana,south,16.36,2.8,4.115089734480677,0.1166804
2025-06-24,615,Jagtial,Telangana,south,1.2,5.5,12.583583014437929,0.032481488
2025-06-24,617,Nirmal,Telangana,south,0.2,11.9,12.684486231732626,0.020324726
2025-06-24,623,Narayanpet,Telangana,south,16.12,5.7,7.287949834642612,0.035086237
2025-06-24,626,Vikarabad,Telangana,south,17.19,12.0,4.4186661620697905,0.117547944
2025-06-24,627,Wanaparthy,Telangana,south,40.39,2.2,4.193085101647731,0.041026145
2025-06-24,633,Asifabad,Telangana,south,0.0,12.7,25.419538964154565,0.06685015
2025-06-24,634,Kumuram Bheem Asifabad,Telangana,south,0.0,12.7,25.419538964154565,0.06685015
2025-06-24,635,Mancherial,Telangana,south,0.0,8.3,2.7624891317183216,0.09294786
2025-06-24,637,Jagtial,Telangana,south,1.2,5.5,12.583583014437929,0.032481488
2025-06-24,638,Nirmal,Telangana,south,0.2,11.9,12.684486231732626,0.020324726
2025-06-24,639,Mancherial,Telangana,south,0.0,8.3,2.7624891317183216,0.09294786
2025-06-24,647,Dhalai,Tripura,northeast,41.07,7.6,15.104633651347475,0.38369843
